Date,SentimentScore,Sentiment,SentimentNum,StarRating,Review
7/27/13,0.104705215,Positive,0,1.0 star rating,"Hands down the WORST hair salon experience of my life! DO NOT GO TO CEASER! 1) Ceaser is super unprofessional and postponed my appointment twice via text. Ultimately, I was told to come in over an hour after my original appointment time. Most likely he was too hung over to work. 2) He dishonestly suggested that I dye my hair one solid color instead of getting ombre highlights with root touch up because he was double booked and basically was too busy to provide me with attentive service. Unaware of the situation at the time, I agreed to dye my hair instead...something i originally didn't want.3) He LEFT ME HANGING out at the dryer chair after he squirted dye onto my hair, while he worked on another client's extensions. DARK BROWN DYE DRIPPED DOWN ONTO MY FOREHEAD, FACE, NECK, AND EVEN CHEST. Those areas are all now STAINED. After my hair was done being processed Ceaser had me FETCH MY OWN WASHING STATION. He had to leave to go back to his other client. He never came back to get me. Fortunately, an assistant found me and washed up my hair for him. 4) He OVERCHARGES. $120 for a solid color. Really? I know this isn't Fantastic Sams, but there was absolutely NO technique with what he did. All Ceaser did was use a bottle to SQUIRT dye onto my hair. I've been charged far less elsewhere with much better service. But money really isn't the issue here. I'm willing to pay more for good results and at least decent service. Ceaser was outright rude and provided the absolutely worst salon experience I've ever had.I cannot speak for the whole establishment and debunk the hair salon due to ONE poor hair stylist, but they should really reconsider having someone like that being a part of their team. He really isn't somebody you'd want representing your company. Nonetheless, there were some kind people at Studio Fifty Fifty. One of the assistants was pleasant, friendly, and tried to repair the whole experience as much as she could. The receptionist was also kind and apologized on Ceaser's behalf. Although I appreciate her effort, I am NEVER coming back here."
7/22/16,0.7,Positive,0,5.0 star rating,Brooke is the best!! i love her and trust her with my hair. the salon is AMAZING!!! The best salon i have ever seen. Definitely recommend this place to everyone.
10/30/15,0.438333333,Positive,0,5.0 star rating,"As a cosmetologist, I am super picky about who does my hair. Katie is amazing! She does fabulous work and you will never leave unhappy. She did highlights and a cut on me today and it turned out so beautiful. I am so thankful to have someone that I can go to that I trust will make me look amazing and who is so sweet and personable all the time. Love you Katie and thanks for being the best hair stylist ever!"
2/19/15,0.386666667,Positive,0,5.0 star rating,"Ally C. was a doll today. So happy my gf referred me to this salon, such a fun and super cute place."
1/15/15,0.7734375,Positive,0,5.0 star rating,"Ashley Sue is the BEST!!! She is incredibly talented! No one has ever been able to lift my color the way she does! It always looks healthier when she is finished too! She's meticulous, and a true artist!"
5/16/15,0.215782828,Positive,0,5.0 star rating,"Katie B. is a hair goddess. I came in with fairly lifeless hair that really needed some love. I haven't really trusted stylists in a long time, but she listened to exactly what I wanted and did it! And it looks AMAZING. Seriously, if you are in or near the Huntington Beach area, you have to let her cut your hair. She is really down to earth, knows how to keep it fun, and is a genius with cuts."
11/1/15,0.6875,Positive,0,5.0 star rating,Beautiful work! I love the work you did. Comfortable place to go for a beautiful look.
3/4/15,0.7,Positive,0,5.0 star rating,"Amazing experience, Robert and Keane are the best! Dee does a fabulous job from the time you arrive til the moment you leave, she's a gem!"
3/18/15,0.419272132,Positive,0,5.0 star rating,"ABSOLUTELY LOVE THIS PLACE!!! Katie Brunner did my hair and she is unbelievable!! I went from a very light blonde to a beautiful dark brown in one try!! I am so in love with my new hair!! I've jumped around from hair stylist to hair stylist because my hair never came out the way I wanted or simply because the stylist was awkward and didn't start any conversations.  Katie hit the nail right on the head and gave me exactly what I wanted!! She is so kind and such a fun person to just be around! My two hour consultation felt like 30 mins! Time flies when you're having fun!! Her pricing is super reasonable and she even allows you to pay with a card!! Best thing ever considering I never have cash on me!! Truly an amazing place! Great location, great vibe, and ever better stylists!!! MUST VISIT!! Ask for Katie Brunner!! She's amazing! I swear by it ! :)"
5/12/15,0.478333333,Positive,0,5.0 star rating,"If you want gorgeous hair go to Katie! She is lovely with your hair and makes the appointment fun with her great personality! I told her I wanted a natural Balayge and it came out looking so pretty. I love it so so much. It was my first time coloring my hair and I was nervous but Katie totally put me at ease. I knew I was in good hands and she gave me the perfect Balayge for my skin color! Love, love, love."
6/21/15,0.387797619,Positive,0,5.0 star rating,"All around GREAT SERVICE.  Prices are reasonable and they have a great selection of products.  Eddie did my hair and did a spectacular job.  He was friendly, fast and even gave me suggestions on how to manage my 6 year olds unruly hair.  I drove over an hour and a half to come here but I would make the drive to go there again!!"
8/5/15,0.392857143,Positive,0,5.0 star rating,"By far the best hair salon I have been to. Sylvia is absolutely amazing at what she does, she always does an amazing job with all her work and has been referred to for many of my friends and they all loved her. I can always trust her for coloring and cutting my hair!"
9/2/15,0.313888889,Positive,0,5.0 star rating,"Katie was my stylist, and she we awesome! Just went for a trim, and she did exactly what I asked for. She even got my hair to hold a curl, which I thought was virtually impossible. This place is nice, and they have free cookies out! They don't seem to push the hair products, which I really like. Takes the stress out of going to get your hair cut."
3/13/14,0.14375,Positive,0,5.0 star rating,Sarah Mulqueen was referred to me by a friend and I must say that I will never go to any other girl. Shes professional and knows what shes doing. She will always be completely honest with you and will never put the integrity of your hair in peril. Sarah is always accommodating and sometimes throws in extras just because. I have never left her chair unsatisfied!
1/8/16,0.148095238,Positive,0,2.0 star rating,"This review is after 2 times, cut and dye my hair. First time, NO COMPLAINT. Everything is great. Melissa did a wonderful job. Everyone at work LOVES my hair and color. Price is a bit higher than where I used to go (more than $150 for cut and dye). However, I think it's worth the money. I left a great tip and couldn't wait to see Melissa again to compliment her work. Second time, HORRIBLE. Schedule a week ahead and I still had to wait for 30 mins (that's ok. I understand because it could b unpredictable sometime). However, I spend almost 3 hrs for my hair to cut and dye but Melissa only spend about 20 mins with me (5 mins to partially dye and 10 mins to cut). The rest of time is sitting to wait for her and my hair. I don't know how they do schedule.  My hair was dried, washed and completed dye color by another staff. The final result was UN-SATISFY. I didn't have highlight like I wanted which I told her at the beginning that I wanted to touch up color and highlight. When I asked about the highlight, she said this time is just for color and she will highlight it for next time. ( sorry Melissa, I told you what I wanted. You didn't pay attention at first, and I don't want to pay more money and take an additional time come back here again for something you can do in 1 service). The cut wasn't as good as the first time. Very rushing. I felt she was rush to finish because her other customer was waiting (I waited too). My whole neck, back and chest were covered with hair. Lots of hair. Because she forgot to cover me correctly. I ended up asking for a towel at reception while paying for service and guess what? There's so much that a staff who helped me dust off those hair even said ""it's a lot""(of hair). I felt I got ripped off when paying the money on that day. I don't completely mad at Melissa because I know she tried to do her job and she was busy. However, I think she should pay more attention to her customer. In addition, the staff who schedules appointment need to do their job better so customer want to be waiting too long and the hair-dresser has enough time in between customer."
